﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"106","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","5","臺中市","沙鹿區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","85","85","1","6","4","120.567855","24.253825","4"
"107","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","6","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","84","84","1","12","4","120.691355","24.166944","3"
"108","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","7","臺中市","西區","0","1","0","7","2","6","50","4","2","1","5","4","6","6","2","1","1","4","5","1","16","3","10","3","1","B03","7","6","1","8","2","2","","11","11","1","13","4","120.653839","24.150885","2"
"109","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","7","臺中市","豐原區","0","1","0","7","2","6","50","4","2","1","5","4","6","6","2","1","1","2","4","1","12","3","10","1","1","C03","7","9","1","10","2","12","","84","84","1","12","4","120.722257","24.236434","2"
"110","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","15","臺中市","龍井區","0","0","0","7","","","50","","","","","","","","","","","","","","16","","","","","B03","","","1","","1","","","48","48","1","6","4","120.589098","24.188928","3"
"111","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","17","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","13","4","120.675873","24.133169","3"
"112","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","17","臺中市","清水區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","4","4","8","3","4","2","15","3","10","3","1","B03","7","9","1","8","2","8","","12","12","1","12","4","120.563008","24.275422","2"
"113","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","17","臺中市","后里區","0","1","0","7","2","6","50","11","9","1","5","4","6","6","4","4","5","4","5","2","12","2","9","1","1","C03","7","9","1","10","2","14","12","59","59","1","6","4","120.705978","24.294373","2"
"114","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","20","臺中市","霧峰區","0","0","0","7","","","40","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","84","84","1","6","4","120.699044","24.067025","3"
"115","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","22","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","1","","","85","85","1","13","4","120.702121","24.086907","3"
"116","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","25","臺中市","南區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","49","49","1","6","4","120.654432","24.109493","3"
"117","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","25","臺中市","清水區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","1","1","5","4","5","1","17","3","10","2","1","C03","7","6","1","10","2","16","","48","48","1","12","4","120.603168","24.310125","2"
"118","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","30","臺中市","豐原區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","51","51","1","12","4","120.736116","24.260408","3"
"119","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","33","臺中市","西區","0","1","0","7","2","6","60","4","1","1","5","4","6","6","2","1","10","5","5","2","16","3","10","3","1","B03","7","6","1","8","2","6","","11","11","1","13","4","120.671995","24.14912","2"
"120","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","33","臺中市","東區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","12","4","120.694406","24.149746","3"
"121","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","33","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","83","83","1","6","4","120.687603","24.186889","3"
"122","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","34","臺中市","大雅區","0","0","0","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","119","1","","","120.644044","24.228646","3"
"123","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","39","臺中市","北區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","16","3","10","3","1","B01","7","5","1","4","2","2","","84","84","1","12","4","120.684779","24.165432","2"
"124","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","40","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","8","8","1","13","4","120.720571","24.175865","3"
"125","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","41","臺中市","東區","0","1","0","7","3","6","50","13","9","1","5","4","6","6","4","4","5","5","5","2","12","2","9","2","1","C03","7","1","1","10","2","14","","51","51","1","13","4","120.690384","24.134898","2"
"126","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","42","臺中市","豐原區","0","2","0","7","2","6","50","5","1","1","5","4","6","6","2","1","5","5","4","2","17","2","9","2","1","C03","7","6","1","10","2","13","","48","48","1","6","2","120.706005","24.242725","2"
"127","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","43","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","6","4","120.628206","24.147802","3"
"128","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","43","臺中市","霧峰區","0","1","0","7","2","6","60","3","2","1","5","4","6","6","1","1","10","4","5","1","18","2","9","2","1","C03","7","9","1","10","2","12","","84","84","1","6","4","120.695245","24.052194","2"
"129","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","52","臺中市","西區","0","2","0","7","1","6","50","4","1","1","5","4","6","6","4","4","10","5","5","2","17","2","9","5","4","C03","7","9","1","10","2","12","","20","20","1","12","4","120.669868","24.152139","2"
"130","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","52","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","16","","","","","B03","","","1","","2","","","39","39","1","13","4","120.636978","24.17259","3"
"131","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","53","臺中市","北屯區","0","2","0","7","2","6","50","4","1","1","5","4","6","6","4","4","4","3","4","2","15","2","9","2","1","C03","7","9","1","10","2","14","","12","12","1","13","4","120.683513","24.174129","2"
"132","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","11","58","臺中市","豐原區","0","1","0","7","2","6","30","4","1","1","5","4","6","6","1","1","10","5","5","2","17","2","9","2","1","C03","7","6","1","10","2","14","","11","11","1","13","4","120.727343","24.259347","2"
"133","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","6","臺中市","西屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","1","16","3","10","3","1","B03","7","6","1","8","2","5","","11","11","1","12","4","120.651176","24.166898","2"
"134","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","9","臺中市","大肚區","0","1","0","7","3","6","50","3","1","1","5","4","6","6","2","1","10","5","5","2","11","3","10","3","1","B03","7","6","1","8","2","5","","11","11","1","6","4","120.576273","24.119094","2"
"135","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","12","臺中市","太平區","0","0","0","7","","","50","","","","","","","","","","","","","","28","","","","","B03","","","1","","2","","","84","84","1","13","4","120.710559","24.139559","3"
"136","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","15","臺中市","南區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","1","","","7","7","1","6","4","120.659404","24.12556","3"
"137","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","20","臺中市","北屯區","0","2","0","7","2","6","50","13","9","1","5","4","6","6","4","4","10","5","5","2","18","2","9","5","4","C03","7","9","1","10","2","11","","59","59","1","12","4","120.694472","24.176874","2"
"138","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","21","臺中市","東區","0","0","0","7","","","0","","","","","","","","","","","","","","17","","","","","C03","","","1","","2","","","84","84","1","12","4","120.692865","24.1384","3"
"139","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","23","臺中市","大里區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","17","3","10","2","1","C01","7","5","1","9","2","12","","47","47","1","12","4","120.691605","24.074043","2"
"140","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","23","臺中市","龍井區","0","1","0","7","2","6","50","18","24","1","5","4","6","6","4","4","9","4","5","2","2","3","10","1","1","C03","7","9","1","10","6","12","","84","84","1","6","4","120.581399","24.182428","2"
"141","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","25","臺中市","清水區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","8","8","1","12","4","120.547803","24.26416","3"
"142","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","42","臺中市","大甲區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","2","","","51","51","1","12","4","120.627628","24.348719","3"
"143","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","43","臺中市","南屯區","0","0","0","7","","","60","","","","","","","","","","","","","","17","","","","","B02","","","1","","1","","","8","8","1","12","4","120.637424","24.150255","3"
"144","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","45","臺中市","北屯區","0","0","0","7","","","","","","","","","","","","","","","","","17","","","","","","","","","","","","","119","119","1","","","120.658132","24.182573","3"
"145","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","48","臺中市","西屯區","0","0","0","7","","","40","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","40","40","1","12","4","120.643828","24.165534","3"
"146","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","53","臺中市","西屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","8","5","5","1","18","2","9","5","4","C03","7","9","1","10","2","14","","59","59","1","12","4","120.658463","24.195213","2"
"147","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","55","臺中市","西區","0","2","0","7","2","6","50","4","2","1","5","4","6","6","2","1","5","5","4","1","17","3","10","3","1","B03","7","1","1","8","2","8","","51","51","1","13","4","120.665592","24.132164","2"
"148","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","55","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","13","4","120.635124","24.182054","3"
"149","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","12","57","臺中市","沙鹿區","0","1","0","7","3","6","50","13","7","1","5","4","6","6","4","4","1","4","4","2","12","2","9","1","1","C03","7","8","1","10","2","14","","40","40","1","12","4","120.559832","24.238756","2"
"150","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","0","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","59","59","1","13","4","120.658144","24.166807","3"
"151","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","4","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","21","21","1","12","4","120.657206","24.139285","3"
"152","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","4","臺中市","大肚區","0","0","0","7","","","60","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","84","84","1","6","4","120.547462","24.156076","3"
"153","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","6","臺中市","烏日區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","B02","","","1","","2","","","8","8","1","13","4","120.616084","24.11215","3"
"154","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","12","臺中市","潭子區","0","1","0","7","2","6","50","3","2","1","5","4","6","6","4","4","9","5","5","1","12","2","8","1","1","C03","7","1","1","11","2","14","","51","51","1","13","4","120.6985","24.194601","2"
"155","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","12","臺中市","南區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","B03","","","1","","1","","","8","8","1","6","4","120.6702","24.118393","3"
"156","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","14","臺中市","霧峰區","0","2","0","7","2","6","50","3","7","1","5","4","6","6","1","1","5","4","4","1","13","2","8","3","1","B03","7","14","1","7","2","1","","56","56","1","13","4","120.697708","24.056981","2"
"157","66000","387130000C","(04)23274275","(04)23288582","2026","1","1","13","19","臺中市","后里區","0","1","0","7","3","6","40","4","1","1","5","4","6","6","4","4","10","5","5","2","15","2","9","1","1","C03","7","1","1","10","2","12","","51","51","1","6","4","120.740073","24.32681","2"
